num_idade;des_sexo;des_status_associado;des_segmento;des_subsegmento;des_nivel_risco;des_assoc_desde;n_de_produtos;resposta_nps
61;M;ATIVO;PF;PF I;BAIXO 1;DE 3 A 5 ANOS;4;10
63;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;2;10
54;M;ATIVO;PF;PF IV;BAIXO 1;A PARTIR DE 15 ANOS;10;7
29;M;ATIVO;PF;PF II;ALTO 1;ATÉ 12 MESES;3;10
39;M;ATIVO;PF;PF III;BAIXO 2;DE 3 A 5 ANOS;2;8
38;M;ATIVO;PF;PF III;MÉDIO 2;ATÉ 12 MESES;2;10
36;F;ATIVO;PF;PF III;MÉDIO 1;ATÉ 12 MESES;4;7
37;M;ATIVO;PF;PF I;DEFAULT;DE 3 A 5 ANOS;4;8
59;M;ATIVO;PF;PF II;BAIXO 1;A PARTIR DE 15 ANOS;3;10
38;M;ATIVO;PF;PF III;ALTÍSSIMO;DE 3 A 5 ANOS;7;3
23;M;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;5;6
41;F;ATIVO;PF;PF I;ALTÍSSIMO;ATÉ 12 MESES;4;10
39;F;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;3;10
52;F;ATIVO;PF;PF I;ALTÍSSIMO;DE 1 A 2 ANOS;1;10
60;M;ATIVO;PF;PF III;MÉDIO 1;DE 3 A 5 ANOS;2;5
36;F;ATIVO;PF;PF IV;BAIXO 2;DE 3 A 5 ANOS;6;10
66;M;ATIVO;PF;PF I;BAIXO 1;ATÉ 12 MESES;5;10
37;M;ATIVO;PF;PF III;BAIXO 2;ATÉ 12 MESES;4;2
38;M;ATIVO;PF;PF IV;BAIXO 2;DE 1 A 2 ANOS;9;7
72;F;ATIVO;PF;PF II;BAIXO 1;DE 11 A 15 ANOS;2;8
62;M;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;7;10
34;M;ATIVO;PF;PF III;MÉDIO 2;DE 3 A 5 ANOS;0;3
39;M;ATIVO;PF;PF III;ALTO 2;DE 1 A 2 ANOS;10;10
61;M;ATIVO;AG;Familiar;ALTÍSSIMO;DE 6 A 10 ANOS;7;10
61;M;ATIVO;PF;PF IV;ALTÍSSIMO;DE 1 A 2 ANOS;9;10
64;F;ATIVO;PF;PF I;BAIXÍSSIMO;A PARTIR DE 15 ANOS;6;10
38;F;ATIVO;PF;PF II;BAIXO 2;DE 1 A 2 ANOS;5;10
37;M;ATIVO;PF;PF II;MÉDIO 1;DE 3 A 5 ANOS;6;7
62;M;ATIVO;PF;PF III;MÉDIO 2;DE 3 A 5 ANOS;4;10
58;F;ATIVO;PF;PF III;BAIXO 2;DE 1 A 2 ANOS;9;8
63;M;INATIVO;AG;Médio Produtor;MÉDIO 2;DE 6 A 10 ANOS;1;9
37;M;ATIVO;PF;PF II;DEFAULT;DE 6 A 10 ANOS;1;8
64;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;4;10
38;M;ATIVO;PF;PF III;MÉDIO 2;ATÉ 12 MESES;3;6
38;F;ATIVO;PF;PF II;DEFAULT;DE 1 A 2 ANOS;3;10
53;F;ATIVO;PF;PF III;BAIXO 1;ATÉ 12 MESES;6;9
36;F;ATIVO;PF;PF II;BAIXO 2;ATÉ 12 MESES;1;9
39;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;2;10
36;M;ATIVO;PF;PF IV;MÉDIO 1;ATÉ 12 MESES;6;8
37;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;5;8
59;F;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;8;8
39;F;ATIVO;PF;PF II;BAIXO 2;ATÉ 12 MESES;5;10
37;M;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;3;10
38;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;3;10
37;F;ATIVO;PF;PF IV;BAIXO 2;DE 1 A 2 ANOS;4;5
66;M;ATIVO;PF;PF IV;BAIXO 1;ATÉ 12 MESES;6;10
63;F;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;3;10
37;F;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;1;9
36;F;ATIVO;PF;PF II;MÉDIO 1;DE 3 A 5 ANOS;4;9
62;M;ATIVO;PF;PF II;BAIXO 1;A PARTIR DE 15 ANOS;11;10
36;F;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;7;10
36;F;INATIVO;PF;PF I;ALTO 1;DE 6 A 10 ANOS;0;10
38;F;ATIVO;PF;PF I;ALTO 1;DE 1 A 2 ANOS;6;3
38;M;ATIVO;PF;PF II;BAIXO 1;DE 6 A 10 ANOS;3;10
62;M;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;7;10
56;F;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;5;0
36;F;ATIVO;PF;PF I;BAIXO 1;DE 3 A 5 ANOS;3;8
35;M;ATIVO;PF;PF III;MÉDIO 2;ATÉ 12 MESES;5;5
66;M;ATIVO;PF;PF IV;BAIXO 1;ATÉ 12 MESES;5;4
37;M;ATIVO;PF;PF III;BAIXO 2;ATÉ 12 MESES;4;10
52;M;ATIVO;PF;PF II;MÉDIO 1;DE 3 A 5 ANOS;6;8
71;F;ATIVO;PF;PF IV;BAIXO 2;DE 6 A 10 ANOS;6;10
36;F;ATIVO;AG;Médio Produtor;BAIXÍSSIMO;DE 11 A 15 ANOS;14;10
36;F;ATIVO;PF;PF II;;ATÉ 12 MESES;3;3
64;M;ATIVO;PF;PF II;BAIXO 1;DE 1 A 2 ANOS;10;10
66;M;ATIVO;PF;PF I;BAIXO 1;ATÉ 12 MESES;3;10
37;F;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;4;8
58;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 11 A 15 ANOS;4;10
38;M;ATIVO;PF;PF I;ALTO 1;DE 3 A 5 ANOS;1;0
28;M;ATIVO;PF;PF II;ALTO 1;ATÉ 12 MESES;4;10
42;M;ATIVO;AG;Familiar;BAIXO 2;DE 1 A 2 ANOS;5;10
56;M;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;4;10
36;F;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;6;10
37;F;ATIVO;PF;PF III;BAIXO 2;DE 3 A 5 ANOS;7;10
38;M;ATIVO;PF;PF III;MÉDIO 1;ATÉ 12 MESES;5;10
31;F;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;2;10
37;M;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;5;10
62;M;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;1;10
35;M;ATIVO;PF;PF II;;ATÉ 12 MESES;3;10
36;F;ATIVO;PF;PF I;ALTO 2;DE 1 A 2 ANOS;1;10
35;F;ATIVO;PF;PF II;BAIXO 2;ATÉ 12 MESES;8;10
37;M;ATIVO;PF;PF IV;MÉDIO 1;DE 1 A 2 ANOS;3;1
61;M;ATIVO;PF;PF III;BAIXO 2;DE 3 A 5 ANOS;7;9
21;F;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;4;7
38;F;ATIVO;PF;PF II;MÉDIO 2;DE 6 A 10 ANOS;4;10
62;M;ATIVO;PF;PF III;BAIXO 2;DE 6 A 10 ANOS;8;10
59;M;ATIVO;PF;PF IV;MÉDIO 2;ATÉ 12 MESES;5;8
37;M;ATIVO;PF;PF III;BAIXO 2;DE 1 A 2 ANOS;5;10
29;F;ATIVO;PF;PF I;ALTO 1;DE 1 A 2 ANOS;6;10
63;M;ATIVO;PF;PF II;BAIXÍSSIMO;DE 11 A 15 ANOS;4;10
36;M;INATIVO;PF;PF II;BAIXÍSSIMO;DE 1 A 2 ANOS;1;10
58;M;ATIVO;PF;PF II;MÉDIO 2;DE 11 A 15 ANOS;8;5
65;F;ATIVO;PF;PF III;BAIXO 2;DE 3 A 5 ANOS;3;10
33;M;ATIVO;PF;PF IV;ALTÍSSIMO;ATÉ 12 MESES;8;10
66;F;ATIVO;PF;PF I;BAIXÍSSIMO;DE 11 A 15 ANOS;12;9
59;M;ATIVO;PF;PF I;BAIXO 1;DE 6 A 10 ANOS;4;10
58;F;ATIVO;PF;PF III;BAIXO 1;ATÉ 12 MESES;4;10
36;M;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;3;8
64;F;ATIVO;PF;PF IV;BAIXO 1;DE 6 A 10 ANOS;3;10
36;F;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;5;10
65;M;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;5;8
64;M;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;5;9
62;M;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;5;9
68;M;ATIVO;PF;PF II;BAIXÍSSIMO;DE 11 A 15 ANOS;7;10
37;M;ATIVO;PF;PF II;BAIXO 1;DE 11 A 15 ANOS;7;9
66;M;ATIVO;AG;Familiar;BAIXO 1;DE 6 A 10 ANOS;6;10
60;M;ATIVO;PF;PF III;BAIXO 2;DE 1 A 2 ANOS;5;10
55;M;ATIVO;AG;Médio Produtor;BAIXO 1;DE 6 A 10 ANOS;8;8
35;F;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;4;10
36;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;7;10
37;F;ATIVO;PF;PF III;BAIXO 2;DE 1 A 2 ANOS;6;6
35;M;ATIVO;PF;PF III;ALTO 2;DE 6 A 10 ANOS;3;3
66;M;ATIVO;PF;PF I;BAIXO 1;DE 1 A 2 ANOS;7;10
36;M;ATIVO;PF;PF III;BAIXO 1;DE 1 A 2 ANOS;11;10
62;M;ATIVO;AG;Familiar;BAIXO 1;DE 3 A 5 ANOS;3;8
63;F;ATIVO;PF;PF III;BAIXO 2;DE 6 A 10 ANOS;2;10
77;F;ATIVO;PF;PF I;;ATÉ 12 MESES;1;10
64;M;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;6;10
64;M;ATIVO;PF;PF IV;BAIXÍSSIMO;DE 6 A 10 ANOS;9;10
75;M;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;5;10
65;M;ATIVO;PF;PF II;BAIXO 1;DE 1 A 2 ANOS;2;10
65;M;ATIVO;AG;Familiar;BAIXÍSSIMO;A PARTIR DE 15 ANOS;6;10
35;M;ATIVO;PF;PF IV;BAIXO 2;ATÉ 12 MESES;4;5
65;M;ATIVO;PF;PF IV;BAIXO 1;ATÉ 12 MESES;7;10
60;M;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;6;9
63;F;ATIVO;PF;PF II;BAIXÍSSIMO;ATÉ 12 MESES;3;10
37;F;ATIVO;PF;PF I;MÉDIO 2;DE 1 A 2 ANOS;9;10
64;M;ATIVO;PF;PF III;BAIXO 1;DE 1 A 2 ANOS;2;10
38;M;ATIVO;PF;PF III;BAIXO 2;ATÉ 12 MESES;5;10
35;M;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;5;10
64;F;ATIVO;PF;PF II;BAIXÍSSIMO;DE 11 A 15 ANOS;12;10
34;M;ATIVO;PF;PF II;ALTÍSSIMO;DE 3 A 5 ANOS;5;10
35;F;ATIVO;AG;Médio Produtor;BAIXO 1;ATÉ 12 MESES;2;10
58;M;ATIVO;PF;PF III;BAIXÍSSIMO;DE 6 A 10 ANOS;5;10
62;F;ATIVO;AG;Familiar;BAIXO 1;A PARTIR DE 15 ANOS;0;0
36;M;ATIVO;AG;Familiar;BAIXO 2;DE 1 A 2 ANOS;3;10
60;F;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;5;10
63;F;ATIVO;PF;PF III;BAIXO 2;ATÉ 12 MESES;3;8
36;M;ATIVO;PF;PF IV;BAIXO 2;ATÉ 12 MESES;9;10
56;M;ATIVO;PF;PF III;ALTO 2;DE 6 A 10 ANOS;4;10
27;M;ATIVO;PF;PF II;DEFAULT;ATÉ 12 MESES;2;10
64;M;ATIVO;PF;PF II;;ATÉ 12 MESES;4;10
63;M;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;2;10
73;F;ATIVO;PF;PF I;BAIXO 1;DE 1 A 2 ANOS;2;10
35;M;ATIVO;PF;PF III;BAIXO 2;DE 1 A 2 ANOS;7;10
62;M;ATIVO;PF;PF I;MÉDIO 1;DE 3 A 5 ANOS;4;10
62;M;ATIVO;PF;PF IV;BAIXÍSSIMO;A PARTIR DE 15 ANOS;13;9
60;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;2;10
64;M;ATIVO;PF;PF I;BAIXO 2;DE 1 A 2 ANOS;4;9
37;F;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;5;10
35;M;ATIVO;PF;PF II;ALTO 1;ATÉ 12 MESES;6;6
74;M;ATIVO;PF;PF II;BAIXÍSSIMO;DE 3 A 5 ANOS;4;10
35;F;ATIVO;PF;PF III;BAIXO 1;DE 1 A 2 ANOS;4;10
64;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;2;10
73;M;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;6;10
60;M;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;5;10
58;F;ATIVO;PF;PF III;BAIXÍSSIMO;DE 3 A 5 ANOS;4;9
37;M;ATIVO;AG;Familiar;MÉDIO 2;ATÉ 12 MESES;9;10
33;M;ATIVO;PF;PF III;MÉDIO 2;DE 1 A 2 ANOS;7;10
64;M;INATIVO;PF;PF III;BAIXO 2;DE 11 A 15 ANOS;0;10
33;F;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;4;10
56;M;ATIVO;PF;PF III;BAIXO 2;ATÉ 12 MESES;4;10
33;F;ATIVO;PF;PF I;BAIXO 2;ATÉ 12 MESES;5;0
67;F;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;4;10
53;M;ATIVO;PF;PF II;BAIXO 1;DE 1 A 2 ANOS;4;10
66;M;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;3;10
57;M;ATIVO;PF;PF II;BAIXÍSSIMO;DE 6 A 10 ANOS;11;10
56;F;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;5;9
53;M;ATIVO;PF;PF I;BAIXO 2;DE 1 A 2 ANOS;2;10
59;F;ATIVO;PF;PF I;BAIXÍSSIMO;DE 11 A 15 ANOS;5;10
64;M;ATIVO;AG;Familiar;BAIXO 2;DE 11 A 15 ANOS;1;0
62;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;3;10
36;F;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;3;10
58;M;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;6;5
62;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 6 A 10 ANOS;8;10
60;M;ATIVO;PF;PF II;BAIXÍSSIMO;A PARTIR DE 15 ANOS;9;10
65;M;ATIVO;PF;PF III;BAIXÍSSIMO;DE 3 A 5 ANOS;8;10
34;F;ATIVO;PF;PF II;BAIXO 2;DE 6 A 10 ANOS;5;10
33;F;INATIVO;PF;PF II;ALTO 2;DE 1 A 2 ANOS;1;7
65;M;ATIVO;PF;PF IV;MÉDIO 1;DE 6 A 10 ANOS;3;10
68;M;ATIVO;AG;Familiar;BAIXÍSSIMO;A PARTIR DE 15 ANOS;9;9
51;M;ATIVO;PF;PF II;BAIXO 2;ATÉ 12 MESES;4;7
36;F;ATIVO;PF;PF III;BAIXO 1;DE 1 A 2 ANOS;5;10
64;F;ATIVO;PF;PF I;BAIXO 2;ATÉ 12 MESES;0;0
37;F;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;4;10
34;M;ATIVO;PF;PF II;ALTO 2;DE 1 A 2 ANOS;2;8
35;M;ATIVO;PF;PF I;MÉDIO 2;DE 1 A 2 ANOS;9;10
33;F;ATIVO;PF;PF III;BAIXO 1;ATÉ 12 MESES;3;7
33;M;ATIVO;PF;PF II;MÉDIO 2;DE 1 A 2 ANOS;3;10
80;F;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;7;9
63;F;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;3;10
34;M;ATIVO;PF;PF III;MÉDIO 2;ATÉ 12 MESES;4;10
64;M;ATIVO;PF;PF III;MÉDIO 2;ATÉ 12 MESES;0;9
34;F;ATIVO;PF;PF I;BAIXO 2;ATÉ 12 MESES;1;9
58;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;4;10
26;M;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;1;10
34;M;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;3;10
33;M;ATIVO;PF;PF III;BAIXO 2;DE 3 A 5 ANOS;7;10
27;M;ATIVO;PF;PF II;ALTO 1;DE 3 A 5 ANOS;5;10
33;F;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;6;10
27;M;ATIVO;PF;PF II;BAIXO 2;DE 6 A 10 ANOS;5;8
66;M;ATIVO;AG;Familiar;BAIXÍSSIMO;A PARTIR DE 15 ANOS;9;10
65;M;ATIVO;PF;PF II;ALTO 1;ATÉ 12 MESES;3;10
19;M;ATIVO;PF;PF I;ALTO 2;DE 1 A 2 ANOS;0;10
63;M;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;4;10
39;F;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;3;10
34;M;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;3;9
49;F;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;1;9
35;M;ATIVO;PF;PF II;MÉDIO 2;DE 11 A 15 ANOS;6;1
18;F;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;3;10
52;F;ATIVO;PF;PF II;DEFAULT;DE 3 A 5 ANOS;8;10
61;M;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;4;10
33;M;ATIVO;PF;PF II;MÉDIO 1;DE 3 A 5 ANOS;2;0
62;F;ATIVO;PF;PF I;DEFAULT;DE 3 A 5 ANOS;4;10
50;F;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;6;2
79;F;ATIVO;PF;PF II;BAIXÍSSIMO;DE 11 A 15 ANOS;5;10
29;M;ATIVO;PF;PF III;BAIXO 1;DE 1 A 2 ANOS;7;10
33;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;7;7
25;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;6;10
32;F;ATIVO;PF;PF III;BAIXO 1;DE 11 A 15 ANOS;6;10
30;M;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;4;10
33;M;ATIVO;PF;PF I;ALTÍSSIMO;DE 3 A 5 ANOS;6;10
61;M;INATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;2;8
61;F;ATIVO;PF;PF III;MÉDIO 2;A PARTIR DE 15 ANOS;9;10
61;F;ATIVO;PF;PF IV;BAIXÍSSIMO;DE 3 A 5 ANOS;10;10
68;M;ATIVO;PF;PF I;BAIXO 2;DE 1 A 2 ANOS;3;10
62;F;ATIVO;PF;PF III;BAIXÍSSIMO;DE 11 A 15 ANOS;10;9
61;F;ATIVO;PF;PF III;BAIXO 2;DE 6 A 10 ANOS;4;10
34;F;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;5;10
58;M;ATIVO;AG;Familiar;BAIXO 1;DE 6 A 10 ANOS;7;9
63;M;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;2;9
54;F;ATIVO;PF;PF III;MÉDIO 2;DE 3 A 5 ANOS;7;10
34;M;ATIVO;PF;PF II;ALTÍSSIMO;DE 3 A 5 ANOS;0;0
23;M;ATIVO;PF;PF III;BAIXO 2;ATÉ 12 MESES;4;10
63;M;ATIVO;PF;PF II;BAIXO 1;ATÉ 12 MESES;3;10
33;M;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;2;10
29;F;ATIVO;PF;PF II;ALTÍSSIMO;ATÉ 12 MESES;5;10
70;M;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;10;10
29;M;ATIVO;PF;PF I;DEFAULT;DE 1 A 2 ANOS;4;10
61;F;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;9;10
67;F;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;7;10
51;M;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;7;8
25;F;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;5;9
33;M;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;5;10
64;M;ATIVO;AG;Familiar;BAIXÍSSIMO;A PARTIR DE 15 ANOS;4;10
32;F;ATIVO;PF;PF I;ALTO 2;DE 3 A 5 ANOS;6;10
33;M;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;4;9
32;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;5;10
63;M;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;7;9
27;F;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;6;10
73;M;ATIVO;AG;Familiar;BAIXÍSSIMO;A PARTIR DE 15 ANOS;10;8
33;F;ATIVO;PF;PF I;ALTO 2;DE 1 A 2 ANOS;2;9
57;F;ATIVO;PF;PF III;BAIXÍSSIMO;DE 3 A 5 ANOS;9;10
31;M;ATIVO;PF;PF II;MÉDIO 1;DE 3 A 5 ANOS;9;10
41;F;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;5;10
63;M;ATIVO;PF;PF II;BAIXO 2;ATÉ 12 MESES;5;10
31;F;ATIVO;PF;PF III;BAIXO 2;ATÉ 12 MESES;6;10
65;F;ATIVO;PF;PF II;BAIXÍSSIMO;A PARTIR DE 15 ANOS;10;10
57;M;ATIVO;PF;PF IV;MÉDIO 2;DE 1 A 2 ANOS;6;10
35;M;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;7;10
28;F;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;3;10
52;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;3;8
60;M;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;4;10
30;F;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;2;5
62;F;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;6;10
58;M;ATIVO;PF;PF I;MÉDIO 1;DE 1 A 2 ANOS;4;10
63;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 3 A 5 ANOS;4;9
58;M;ATIVO;PF;PF IV;BAIXO 2;DE 11 A 15 ANOS;3;10
61;M;ATIVO;PF;PF II;MÉDIO 2;DE 1 A 2 ANOS;5;10
31;M;ATIVO;PF;PF I;MÉDIO 2;DE 6 A 10 ANOS;1;9
32;F;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;4;9
30;F;INATIVO;PF;PF III;DEFAULT;DE 1 A 2 ANOS;0;9
33;M;ATIVO;PF;PF II;ALTÍSSIMO;ATÉ 12 MESES;9;10
33;M;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;7;10
61;F;ATIVO;PF;PF IV;BAIXO 1;DE 3 A 5 ANOS;6;10
54;M;ATIVO;PF;PF III;ALTO 2;ATÉ 12 MESES;1;2
51;M;ATIVO;PF;PF IV;MÉDIO 1;DE 11 A 15 ANOS;11;9
61;M;ATIVO;AG;Familiar;BAIXO 1;DE 11 A 15 ANOS;5;10
61;M;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;8;10
57;M;ATIVO;PF;PF II;BAIXO 2;DE 1 A 2 ANOS;7;9
31;M;ATIVO;PF;PF IV;BAIXO 1;ATÉ 12 MESES;5;10
31;M;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;3;10
30;F;ATIVO;PF;PF III;MÉDIO 2;ATÉ 12 MESES;5;10
30;M;ATIVO;PF;PF II;MÉDIO 2;DE 1 A 2 ANOS;5;10
29;M;ATIVO;PF;PF III;MÉDIO 1;ATÉ 12 MESES;4;10
24;M;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;2;10
41;M;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;0;10
32;F;ATIVO;PF;PF II;MÉDIO 1;ATÉ 12 MESES;4;10
81;F;ATIVO;PF;PF I;ALTÍSSIMO;DE 3 A 5 ANOS;0;10
64;M;ATIVO;AG;Familiar;BAIXO 2;ATÉ 12 MESES;3;8
71;F;ATIVO;PF;PF III;BAIXO 1;A PARTIR DE 15 ANOS;2;10
61;F;ATIVO;PF;PF II;BAIXÍSSIMO;DE 3 A 5 ANOS;8;10
30;M;ATIVO;PF;PF III;BAIXO 1;ATÉ 12 MESES;4;10
61;M;ATIVO;PF;PF II;MÉDIO 2;DE 11 A 15 ANOS;4;10
19;F;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;4;7
25;F;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;4;10
22;F;ATIVO;PF;PF II;BAIXO 2;DE 1 A 2 ANOS;7;6
65;F;ATIVO;PF;PF II;BAIXO 1;DE 1 A 2 ANOS;4;10
27;M;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;2;10
59;F;ATIVO;PF;PF I;BAIXO 1;ATÉ 12 MESES;2;10
52;M;ATIVO;PF;PF II;MÉDIO 2;DE 1 A 2 ANOS;2;0
32;M;ATIVO;PF;PF I;DEFAULT;DE 3 A 5 ANOS;8;10
68;M;ATIVO;PF;PF III;BAIXO 2;DE 1 A 2 ANOS;3;7
63;M;ATIVO;PF;PF I;BAIXO 1;DE 1 A 2 ANOS;5;9
29;M;ATIVO;PF;PF III;BAIXO 1;ATÉ 12 MESES;3;10
67;M;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;5;9
61;M;ATIVO;PF;PF II;BAIXÍSSIMO;DE 6 A 10 ANOS;5;10
59;M;ATIVO;PF;PF II;BAIXÍSSIMO;A PARTIR DE 15 ANOS;8;10
62;F;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;5;10
30;F;ATIVO;PF;PF III;ALTÍSSIMO;ATÉ 12 MESES;4;10
32;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;3;10
28;M;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;9;10
64;M;ATIVO;PF;PF IV;BAIXO 1;DE 3 A 5 ANOS;4;10
59;F;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;4;10
29;M;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;1;10
30;F;INATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;3;5
58;M;ATIVO;PF;PF I;BAIXO 1;A PARTIR DE 15 ANOS;5;9
29;M;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;11;8
32;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;3;10
66;M;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;6;8
